1 0.003003036547552508
2 0.006825366372562176
4 0.012573576141682323
8 0.02664639051149064
16 0.0522060663148351
32 0.10959805395941823
64 0.20944051969665772
128 0.40753952024838913
256 0.7779390912277347
512 1.519610512884352
1024 2.809524152018182
2048 5.292304565776995
4096 9.048948295033359
8192 15.152837580976762
16384 24.5094194600869
32768 36.38671215490842
65536 52.072484898979376
131072 63.9546484796701
262144 82.02503404038913
524288 95.26967032883279
1048576 102.19389861547705

