102,singularity,openmp,4,Time taken: 20556 milliseconds
103,docker,openmp,16,Time taken: 20668 milliseconds
104,native,mpi-high-comm,1,Time taken: 90005 milliseconds
105,native,openmp,1,Time taken: 90663 milliseconds
106,native,openmp,4,Time taken: 22694 milliseconds
107,singularity,mpi,1,Time taken: 81476 milliseconds
108,docker,mpi-high-comm,1,Time taken: 81532 milliseconds
109,singularity,openmp,4,Time taken: 20643 milliseconds
110,native,openmp,4,Time taken: 23029 milliseconds
111,native,mpi-high-comm,4,Time taken: 22586 milliseconds
112,singularity,mpi,16,Time taken: 5600 milliseconds
113,native,mpi-high-comm,1,Time taken: 90727 milliseconds
114,docker,mpi-high-comm,4,Time taken: 20597 milliseconds
115,docker,mpi,4,Time taken: 20609 milliseconds
116,singularity,mpi-high-comm,4,Time taken: 20582 milliseconds
117,docker,mpi,16,Time taken: 5558 milliseconds
118,docker,mpi-high-comm,1,Time taken: 81532 milliseconds
119,docker,mpi,1,Time taken: 81537 milliseconds
120,singularity,mpi-high-comm,16,Time taken: 5406 milliseconds
121,singularity,mpi-high-comm,1,Time taken: 81850 milliseconds
122,native,openmp,1,Time taken: 90680 milliseconds
123,singularity,openmp,1,Time taken: 81653 milliseconds
124,docker,mpi-high-comm,16,Time taken: 5654 milliseconds
125,native,mpi,4,Time taken: 22963 milliseconds
126,native,mpi,16,Time taken: 5821 milliseconds
127,singularity,openmp,16,Time taken: 20603 milliseconds
128,docker,openmp,4,Time taken: 20646 milliseconds
129,singularity,mpi,1,Time taken: 81468 milliseconds
130,native,mpi,1,Time taken: 90034 milliseconds
131,singularity,mpi,4,Time taken: 20537 milliseconds
132,docker,openmp,1,Time taken: 81713 milliseconds
133,native,openmp,16,Time taken: 22760 milliseconds
134,native,mpi-high-comm,16,Time taken: 5869 milliseconds
135,docker,openmp,16,Time taken: 20680 milliseconds
136,singularity,mpi-high-comm,16,Time taken: 5408 milliseconds
137,native,mpi-high-comm,4,Time taken: 22755 milliseconds
138,native,openmp,1,Time taken: 90671 milliseconds
139,native,openmp,16,Time taken: 22746 milliseconds
140,docker,mpi,4,Time taken: 20810 milliseconds
141,singularity,mpi-high-comm,4,Time taken: 20560 milliseconds
142,singularity,openmp,1,Time taken: 81660 milliseconds
143,native,mpi,16,Time taken: 5783 milliseconds
144,singularity,openmp,4,Time taken: 20605 milliseconds
145,docker,openmp,16,Time taken: 20682 milliseconds
146,singularity,mpi,4,Time taken: 20546 milliseconds
147,singularity,openmp,16,Time taken: 20620 milliseconds
148,native,mpi-high-comm,1,Time taken: 90029 milliseconds
149,native,openmp,4,Time taken: 22668 milliseconds
150,native,mpi,4,Time taken: 22579 milliseconds
151,docker,mpi,16,Time taken: 5607 milliseconds
152,docker,mpi-high-comm,1,Time taken: 81530 milliseconds
153,docker,openmp,4,Time taken: 20740 milliseconds
154,singularity,mpi,16,Time taken: 5683 milliseconds
155,singularity,mpi,1,Time taken: 81466 milliseconds
156,docker,openmp,1,Time taken: 82487 milliseconds
157,singularity,mpi-high-comm,1,Time taken: 81500 milliseconds
158,docker,mpi-high-comm,4,Time taken: 20596 milliseconds
159,native,mpi-high-comm,16,Time taken: 5940 milliseconds
160,docker,mpi-high-comm,16,Time taken: 5613 milliseconds
161,native,mpi,1,Time taken: 91594 milliseconds
162,docker,mpi,1,Time taken: 81535 milliseconds
163,native,mpi,4,Time taken: 22579 milliseconds
164,singularity,mpi-high-comm,4,Time taken: 20602 milliseconds
165,singularity,mpi,1,Time taken: 81482 milliseconds
166,singularity,openmp,16,Time taken: 20610 milliseconds
167,docker,mpi,16,Time taken: 5647 milliseconds
168,docker,mpi-high-comm,1,Time taken: 81533 milliseconds
169,singularity,openmp,1,Time taken: 81681 milliseconds
170,native,openmp,4,Time taken: 22688 milliseconds
171,docker,openmp,4,Time taken: 20641 milliseconds
172,docker,openmp,1,Time taken: 81671 milliseconds
173,singularity,mpi,16,Time taken: 5645 milliseconds
174,singularity,mpi,4,Time taken: 20544 milliseconds
175,singularity,openmp,4,Time taken: 20781 milliseconds
176,native,mpi-high-comm,1,Time taken: 90039 milliseconds
177,native,mpi,1,Time taken: 90028 milliseconds
178,native,mpi,16,Time taken: 5907 milliseconds
179,native,openmp,1,Time taken: 90648 milliseconds
180,native,mpi-high-comm,16,Time taken: 5823 milliseconds
181,docker,mpi-high-comm,4,Time taken: 20595 milliseconds
182,singularity,mpi-high-comm,16,Time taken: 5390 milliseconds
183,docker,mpi-high-comm,16,Time taken: 5546 milliseconds
184,native,mpi-high-comm,4,Time taken: 22589 milliseconds
185,native,openmp,16,Time taken: 22766 milliseconds
186,docker,mpi,1,Time taken: 81537 milliseconds
187,singularity,mpi-high-comm,1,Time taken: 81489 milliseconds
188,docker,openmp,16,Time taken: 20682 milliseconds
189,docker,mpi,4,Time taken: 20599 milliseconds
190,native,mpi-high-comm,4,Time taken: 22589 milliseconds
191,docker,openmp,16,Time taken: 20703 milliseconds
192,docker,mpi-high-comm,1,Time taken: 81537 milliseconds
193,singularity,mpi,1,Time taken: 81506 milliseconds
194,singularity,openmp,16,Time taken: 20603 milliseconds
195,docker,mpi-high-comm,16,Time taken: 5751 milliseconds
196,native,mpi-high-comm,1,Time taken: 90021 milliseconds
197,native,openmp,16,Time taken: 22771 milliseconds
198,singularity,mpi,16,Time taken: 5611 milliseconds
199,docker,mpi,16,Time taken: 10351 milliseconds
200,singularity,mpi-high-comm,1,Time taken: 81483 milliseconds
201,docker,mpi,4,Time taken: 20598 milliseconds
202,singularity,mpi-high-comm,4,Time taken: 20611 milliseconds
203,native,mpi,1,Time taken: 90008 milliseconds
204,native,openmp,1,Time taken: 90680 milliseconds
205,docker,mpi,1,Time taken: 81530 milliseconds
206,singularity,openmp,1,Time taken: 81691 milliseconds
207,docker,mpi-high-comm,4,Time taken: 20600 milliseconds
208,native,mpi-high-comm,16,Time taken: 5940 milliseconds
209,singularity,openmp,4,Time taken: 20581 milliseconds
210,native,openmp,4,Time taken: 22693 milliseconds
211,docker,openmp,1,Time taken: 81711 milliseconds
212,docker,openmp,4,Time taken: 20630 milliseconds
213,native,mpi,16,Time taken: 5780 milliseconds
214,native,mpi,4,Time taken: 22967 milliseconds
215,singularity,mpi,4,Time taken: 20593 milliseconds
216,singularity,mpi-high-comm,16,Time taken: 5442 milliseconds
217,docker,openmp,1,Time taken: 81714 milliseconds
218,docker,mpi-high-comm,1,Time taken: 81545 milliseconds
219,singularity,openmp,16,Time taken: 20610 milliseconds
220,docker,mpi,16,Time taken: 5545 milliseconds
221,singularity,mpi,1,Time taken: 81462 milliseconds
222,native,mpi,16,Time taken: 5785 milliseconds
223,native,openmp,1,Time taken: 90710 milliseconds
224,native,mpi-high-comm,4,Time taken: 22854 milliseconds
225,singularity,mpi-high-comm,4,Time taken: 20811 milliseconds
226,singularity,mpi-high-comm,1,Time taken: 81488 milliseconds
227,native,mpi-high-comm,1,Time taken: 90006 milliseconds
228,singularity,openmp,1,Time taken: 81648 milliseconds
229,native,openmp,4,Time taken: 22691 milliseconds
230,native,mpi,1,Time taken: 90019 milliseconds
231,native,mpi,4,Time taken: 22696 milliseconds
232,singularity,mpi-high-comm,16,Time taken: 5397 milliseconds
233,docker,openmp,16,Time taken: 20684 milliseconds
234,docker,mpi,1,Time taken: 81536 milliseconds
235,docker,mpi-high-comm,16,Time taken: 10588 milliseconds
236,docker,openmp,4,Time taken: 20605 milliseconds
237,singularity,mpi,16,Time taken: 5580 milliseconds
238,singularity,openmp,4,Time taken: 20614 milliseconds
239,singularity,mpi,4,Time taken: 20545 milliseconds
240,docker,mpi-high-comm,4,Time taken: 20682 milliseconds
241,native,openmp,16,Time taken: 22758 milliseconds
242,docker,mpi,4,Time taken: 20595 milliseconds
243,native,mpi-high-comm,16,Time taken: 5944 milliseconds
244,docker,openmp,16,Time taken: 20700 milliseconds
245,docker,openmp,4,Time taken: 20637 milliseconds
246,docker,mpi-high-comm,1,Time taken: 81574 milliseconds
247,singularity,openmp,1,Time taken: 81677 milliseconds
248,native,openmp,4,Time taken: 22708 milliseconds
249,singularity,openmp,16,Time taken: 20596 milliseconds
250,singularity,openmp,4,Time taken: 20566 milliseconds
251,singularity,mpi-high-comm,1,Time taken: 81474 milliseconds
252,native,mpi,4,Time taken: 22967 milliseconds
253,native,mpi,16,Time taken: 5903 milliseconds
254,native,openmp,1,Time taken: 90661 milliseconds
255,docker,mpi,4,Time taken: 20602 milliseconds
256,docker,mpi-high-comm,16,Time taken: 5595 milliseconds
257,singularity,mpi-high-comm,16,Time taken: 5413 milliseconds
258,singularity,mpi,1,Time taken: 81515 milliseconds
259,singularity,mpi,4,Time taken: 20538 milliseconds
260,native,mpi-high-comm,4,Time taken: 22584 milliseconds
261,docker,mpi,16,Time taken: 5581 milliseconds
262,native,mpi-high-comm,1,Time taken: 90012 milliseconds
263,singularity,mpi-high-comm,4,Time taken: 20586 milliseconds
264,docker,mpi-high-comm,4,Time taken: 20683 milliseconds
265,docker,openmp,1,Time taken: 81686 milliseconds
266,singularity,mpi,16,Time taken: 5581 milliseconds
267,native,openmp,16,Time taken: 22764 milliseconds
268,docker,mpi,1,Time taken: 81539 milliseconds
269,native,mpi,1,Time taken: 91594 milliseconds
270,native,mpi-high-comm,16,Time taken: 5880 milliseconds
