102,singularity,openmp,4,Time taken: 20580 milliseconds
103,docker,openmp,16,Time taken: 20656 milliseconds
104,native,mpi-high-comm,1,Time taken: 89780 milliseconds
105,native,openmp,1,Time taken: 90231 milliseconds
106,native,openmp,4,Time taken: 22627 milliseconds
107,singularity,mpi,1,Time taken: 81402 milliseconds
108,docker,mpi-high-comm,1,Time taken: 81394 milliseconds
109,singularity,openmp,4,Time taken: 20578 milliseconds
110,native,openmp,4,Time taken: 22580 milliseconds
111,native,mpi-high-comm,4,Time taken: 23250 milliseconds
112,singularity,mpi,16,Time taken: 5534 milliseconds
113,native,mpi-high-comm,1,Time taken: 89774 milliseconds
114,docker,mpi-high-comm,4,Time taken: 20684 milliseconds
115,docker,mpi,4,Time taken: 20594 milliseconds
116,singularity,mpi-high-comm,4,Time taken: 20586 milliseconds
117,docker,mpi,16,Time taken: 5575 milliseconds
118,docker,mpi-high-comm,1,Time taken: 81400 milliseconds
119,docker,mpi,1,Time taken: 81392 milliseconds
120,singularity,mpi-high-comm,16,Time taken: 5360 milliseconds
121,singularity,mpi-high-comm,1,Time taken: 81396 milliseconds
122,native,openmp,1,Time taken: 90316 milliseconds
123,singularity,openmp,1,Time taken: 82496 milliseconds
124,docker,mpi-high-comm,16,Time taken: 10708 milliseconds
125,native,mpi,4,Time taken: 22642 milliseconds
126,native,mpi,16,Time taken: 5771 milliseconds
127,singularity,openmp,16,Time taken: 20614 milliseconds
128,docker,openmp,4,Time taken: 20591 milliseconds
129,singularity,mpi,1,Time taken: 81423 milliseconds
130,native,mpi,1,Time taken: 89798 milliseconds
131,singularity,mpi,4,Time taken: 20676 milliseconds
132,docker,openmp,1,Time taken: 20668 milliseconds
133,native,openmp,16,Time taken: 22643 milliseconds
134,native,mpi-high-comm,16,Time taken: 5836 milliseconds
135,docker,openmp,16,Time taken: 20574 milliseconds
136,singularity,mpi-high-comm,16,Time taken: 5405 milliseconds
137,native,mpi-high-comm,4,Time taken: 22603 milliseconds
138,native,openmp,1,Time taken: 90827 milliseconds
139,native,openmp,16,Time taken: 22648 milliseconds
140,docker,mpi,4,Time taken: 20594 milliseconds
141,singularity,mpi-high-comm,4,Time taken: 20556 milliseconds
142,singularity,openmp,1,Time taken: 82000 milliseconds
143,native,mpi,16,Time taken: 5892 milliseconds
144,singularity,openmp,4,Time taken: 20581 milliseconds
145,docker,openmp,16,Time taken: 20587 milliseconds
146,singularity,mpi,4,Time taken: 20685 milliseconds
147,singularity,openmp,16,Time taken: 20636 milliseconds
148,native,mpi-high-comm,1,Time taken: 89771 milliseconds
149,native,openmp,4,Time taken: 22572 milliseconds
150,native,mpi,4,Time taken: 22497 milliseconds
151,docker,mpi,16,Time taken: 5605 milliseconds
152,docker,mpi-high-comm,1,Time taken: 81443 milliseconds
153,docker,openmp,4,Time taken: 20571 milliseconds
154,singularity,mpi,16,Time taken: 5660 milliseconds
155,singularity,mpi,1,Time taken: 81458 milliseconds
