3,singularity,openmp,1,Time taken: 640500 milliseconds
7,native,openmp,1,Time taken: 669621 milliseconds
12,native,mpi-high-comm,1,Time taken: 627147 milliseconds
15,singularity,mpi-high-comm,1,Time taken: 603500 milliseconds
16,singularity,mpi,1,Time taken: 604334 milliseconds
18,docker,openmp,1,Time taken: 641594 milliseconds
19,docker,mpi,1,Time taken: 605020 milliseconds
20,docker,mpi-high-comm,1,Time taken: 604870 milliseconds
27,native,mpi,1,Time taken: 626924 milliseconds
29,native,mpi-high-comm,1,Time taken: 625710 milliseconds
30,native,mpi,1,Time taken: 626807 milliseconds
33,singularity,mpi-high-comm,1,Time taken: 604136 milliseconds
39,singularity,openmp,1,Time taken: 639918 milliseconds
40,singularity,mpi,1,Time taken: 604669 milliseconds
49,docker,openmp,1,Time taken: 641397 milliseconds
52,docker,mpi,1,Time taken: 605347 milliseconds
53,native,openmp,1,Time taken: 667068 milliseconds
54,docker,mpi-high-comm,1,Time taken: 606148 milliseconds
59,native,mpi,1,Time taken: 625904 milliseconds
61,native,mpi-high-comm,1,Time taken: 626484 milliseconds
63,singularity,mpi-high-comm,1,Time taken: 608241 milliseconds
