233,docker,openmp,16,Time taken: 169429 milliseconds
235,docker,mpi-high-comm,16,Time taken: 65741 milliseconds
236,docker,openmp,4,Time taken: 168874 milliseconds
237,singularity,mpi,16,Time taken: 51141 milliseconds
238,singularity,openmp,4,Time taken: 168516 milliseconds
239,singularity,mpi,4,Time taken: 159294 milliseconds
240,docker,mpi-high-comm,4,Time taken: 184651 milliseconds
241,native,openmp,16,Time taken: 175193 milliseconds
242,docker,mpi,4,Time taken: 184821 milliseconds
243,native,mpi-high-comm,16,Time taken: 51075 milliseconds
244,docker,openmp,16,Time taken: 169245 milliseconds
245,docker,openmp,4,Time taken: 169010 milliseconds
248,native,openmp,4,Time taken: 174436 milliseconds
249,singularity,openmp,16,Time taken: 168351 milliseconds
250,singularity,openmp,4,Time taken: 167724 milliseconds
252,native,mpi,4,Time taken: 166162 milliseconds
253,native,mpi,16,Time taken: 51808 milliseconds
255,docker,mpi,4,Time taken: 185812 milliseconds
256,docker,mpi-high-comm,16,Time taken: 133484 milliseconds
257,singularity,mpi-high-comm,16,Time taken: 49055 milliseconds
259,singularity,mpi,4,Time taken: 159009 milliseconds
260,native,mpi-high-comm,4,Time taken: 165564 milliseconds
261,docker,mpi,16,Time taken: 123101 milliseconds
263,singularity,mpi-high-comm,4,Time taken: 159253 milliseconds
264,docker,mpi-high-comm,4,Time taken: 185110 milliseconds
266,singularity,mpi,16,Time taken: 50393 milliseconds
267,native,openmp,16,Time taken: 175087 milliseconds
270,native,mpi-high-comm,16,Time taken: 52043 milliseconds
